,date,rainfall,cyc1,cyc2,cyc3,cyc4,lag_1,lag_2,lag_3,lag_4,weekly_ema,monthly_ema,rainfall_binary,total_orders
1478,2012-02-13,16.0,0.0,1.0,0.8660254037844386,0.5000000000000001,237.0,214.0,122.0,212.0,239.84595369437704,228.79141952438783,1,340.0
1479,2012-02-14,24.33333333333333,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,340.0,237.0,214.0,122.0,227.3844652707828,226.288747297008,1,190.0
1480,2012-02-15,16.333333333333332,0.9749279121818236,-0.2225209339563143,0.8660254037844386,0.5000000000000001,190.0,340.0,237.0,214.0,215.03834895308708,223.1733442455881,1,178.0
1481,2012-02-16,47.66666666666666,0.4338837391175582,-0.900968867902419,0.8660254037844386,0.5000000000000001,178.0,190.0,340.0,237.0,208.7787617148153,221.03312848780823,1,190.0
1482,2012-02-17,11.0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,190.0,178.0,190.0,340.0,190.83407128611148,215.6116363273045,1,137.0
1483,2012-02-18,0.6666666666666666,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,137.0,190.0,178.0,190.0,200.3755534645836,216.47540172554287,1,229.0
1484,2012-02-19,96.66666666666669,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,229.0,137.0,190.0,178.0,220.0316650984377,220.5092467755079,1,279.0
1485,2012-02-20,27.666666666666668,0.0,1.0,0.8660254037844386,0.5000000000000001,279.0,229.0,137.0,190.0,203.77374882382827,216.2828437577332,1,155.0
1486,2012-02-21,0.0,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,155.0,279.0,229.0,137.0,193.5803116178712,212.84524093465365,0,163.0
1487,2012-02-22,0.0,0.9749279121818236,-0.2225209339563143,0.8660254037844386,0.5000000000000001,163.0,155.0,279.0,229.0,188.6852337134034,210.3390963582244,0,174.0
1488,2012-02-23,29.0,0.4338837391175582,-0.900968867902419,0.8660254037844386,0.5000000000000001,174.0,163.0,155.0,279.0,182.01392528505252,207.22044498027444,1,162.0
1489,2012-02-24,0.3333333333333333,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,162.0,174.0,163.0,155.0,167.5104439637894,201.85138401380516,1,124.0
1490,2012-02-25,1.0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,124.0,162.0,174.0,163.0,190.88283297284207,205.66742375485,1,261.0
1491,2012-02-26,0.0,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,261.0,124.0,162.0,174.0,218.1621247296316,211.7533964158274,0,300.0
1492,2012-02-27,0.0,0.0,1.0,0.8660254037844386,0.5000000000000001,300.0,261.0,124.0,162.0,191.87159354722365,205.38220955029016,0,113.0
1493,2012-02-28,4.0,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,113.0,300.0,261.0,124.0,208.40369516041773,208.776905708336,1,258.0
1494,2012-02-29,4.666666666666667,0.9749279121818236,-0.2225209339563143,0.8660254037844386,0.5000000000000001,258.0,113.0,300.0,261.0,198.55277137031328,206.21065372715304,1,169.0
1495,2012-03-01,0.0,0.4338837391175582,-0.900968867902419,1.0,6.123233995736766e-17,169.0,258.0,113.0,300.0,196.16457852773496,205.10028897056253,0,189.0
1496,2012-03-02,0.0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,189.0,169.0,258.0,113.0,177.8734338958012,199.80349613375205,0,123.0
1497,2012-03-03,0.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,123.0,189.0,169.0,258.0,176.4050754218509,198.00972218963904,0,172.0
1498,2012-03-04,0.0,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,172.0,123.0,189.0,169.0,197.80380656638815,202.13812720966237,0,262.0
1499,2012-03-05,114.0,0.0,1.0,1.0,6.123233995736766e-17,262.0,172.0,123.0,189.0,220.60285492479116,207.74211900258737,1,289.0
1500,2012-03-06,0.3333333333333333,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,289.0,262.0,172.0,123.0,216.20214119359332,207.4361758411301,1,203.0
1501,2012-03-07,0.0,0.9749279121818236,-0.2225209339563143,1.0,6.123233995736766e-17,203.0,289.0,262.0,172.0,219.15160589519505,208.76287417396048,0,228.0
1502,2012-03-08,138.0,0.4338837391175582,-0.900968867902419,1.0,6.123233995736766e-17,228.0,203.0,289.0,262.0,204.36370442139628,205.61688229176949,1,160.0
1503,2012-03-09,0.3333333333333333,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,160.0,228.0,203.0,289.0,213.0227783160472,207.7706318213328,1,239.0
1504,2012-03-10,0.6666666666666666,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,239.0,160.0,228.0,203.0,199.51708373703545,204.6241394457629,1,159.0
1505,2012-03-11,0.0,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,159.0,239.0,160.0,228.0,204.13781280277655,205.4870981911976,0,218.0
1506,2012-03-12,0.0,0.0,1.0,1.0,6.123233995736766e-17,218.0,159.0,239.0,160.0,195.60335960208243,203.19760798531385,0,170.0
1507,2012-03-13,0.0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,170.0,218.0,159.0,239.0,183.7025197015618,199.63647198626137,0,148.0
1508,2012-03-14,0.0,0.9749279121818236,-0.2225209339563143,1.0,6.123233995736766e-17,148.0,170.0,218.0,159.0,182.27688977617132,198.24057056779293,0,178.0
1509,2012-03-15,0.0,0.4338837391175582,-0.900968867902419,1.0,6.123233995736766e-17,178.0,148.0,170.0,218.0,193.2076673321285,200.03150149890308,0,226.0
1510,2012-03-16,0.0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,226.0,178.0,148.0,170.0,200.6557504990964,201.51334011187708,0,223.0
1511,2012-03-17,0.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,223.0,226.0,178.0,148.0,201.74181287432228,201.73828591111084,0,205.0
1512,2012-03-18,5.333333333333333,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,205.0,223.0,226.0,178.0,220.5563596557417,206.5938803684585,1,277.0
1513,2012-03-19,0.0,0.0,1.0,1.0,6.123233995736766e-17,277.0,205.0,223.0,226.0,209.16726974180628,204.5555655059773,0,175.0
1514,2012-03-20,0.0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,175.0,277.0,205.0,223.0,202.1254523063547,203.0358516023659,0,181.0
1515,2012-03-21,0.0,0.9749279121818236,-0.2225209339563143,1.0,6.123233995736766e-17,181.0,175.0,277.0,205.0,191.34408922976604,200.1948289183423,0,159.0
1516,2012-03-22,0.0,0.4338837391175582,-0.900968867902419,1.0,6.123233995736766e-17,159.0,181.0,175.0,277.0,189.50806692232453,199.1500012461912,0,184.0
1517,2012-03-23,0.0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,184.0,159.0,181.0,175.0,198.13105019174336,200.7532269722434,0,224.0
1518,2012-03-24,0.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,224.0,184.0,159.0,181.0,195.84828764380757,199.99495426435672,0,189.0
1519,2012-03-25,0.0,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,189.0,224.0,184.0,159.0,231.63621573285565,208.96302173117243,0,339.0
1520,2012-03-26,0.0,0.0,1.0,1.0,6.123233995736766e-17,339.0,189.0,224.0,184.0,207.22716179964172,204.12669774851616,0,134.0
1521,2012-03-27,0.0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,134.0,339.0,189.0,224.0,201.4203713497313,202.8282011195797,0,184.0
1522,2012-03-28,0.0,0.9749279121818236,-0.2225209339563143,1.0,6.123233995736766e-17,184.0,134.0,339.0,189.0,191.06527851229848,200.06509136992932,0,160.0
1523,2012-03-29,0.0,0.4338837391175582,-0.900968867902419,1.0,6.123233995736766e-17,160.0,184.0,134.0,339.0,173.79895888422385,195.028633862192,0,122.0
1524,2012-03-30,0.0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,122.0,160.0,184.0,134.0,180.8492191631679,195.47839941946992,0,202.0
1525,2012-03-31,0.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,202.0,122.0,160.0,184.0,182.13691437237597,194.8668897795041,0,186.0
1526,2012-04-01,0.0,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,186.0,202.0,122.0,160.0,218.102685779282,203.32709043889096,0,326.0
1527,2012-04-02,0.0,0.0,1.0,0.8660254037844387,-0.4999999999999998,326.0,186.0,202.0,122.0,191.57701433446147,197.4350200879948,0,112.0
1528,2012-04-03,0.0,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,112.0,326.0,186.0,202.0,176.9327607508461,193.2779220178016,0,133.0
1529,2012-04-04,3.333333333333333,0.9749279121818236,-0.2225209339563143,0.8660254037844387,-0.4999999999999998,133.0,112.0,326.0,186.0,177.9495705631346,192.48579801665312,1,181.0
1530,2012-04-05,31.0,0.4338837391175582,-0.900968867902419,0.8660254037844387,-0.4999999999999998,181.0,133.0,112.0,326.0,181.21217792235092,192.38994008009485,1,191.0
1531,2012-04-06,0.0,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,191.0,181.0,133.0,112.0,187.9091334417632,193.39704072008877,0,208.0
1532,2012-04-07,8.0,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,208.0,191.0,181.0,133.0,178.6818500813224,190.6617477704056,1,151.0
1533,2012-04-08,1.0,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,151.0,208.0,191.0,181.0,164.5113875609918,186.23195759166975,1,122.0
1534,2012-04-09,35.333333333333336,0.0,1.0,0.8660254037844387,-0.4999999999999998,122.0,151.0,208.0,191.0,204.63354067074383,195.18473452123948,1,325.0
1535,2012-04-10,97.33333333333331,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,325.0,122.0,151.0,208.0,206.4751555030579,196.26959035857888,1,212.0
1536,2012-04-11,4.333333333333333,0.9749279121818236,-0.2225209339563143,0.8660254037844387,-0.4999999999999998,212.0,325.0,122.0,151.0,200.85636662729345,195.47800388383183,1,184.0
1537,2012-04-12,28.666666666666668,0.4338837391175582,-0.900968867902419,0.8660254037844387,-0.4999999999999998,184.0,212.0,325.0,122.0,191.64227497047003,193.4471649235847,1,164.0
1538,2012-04-13,54.333333333333336,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,164.0,184.0,212.0,325.0,179.98170622785256,190.3215413801276,1,145.0
1539,2012-04-14,2.6666666666666665,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,145.0,164.0,184.0,212.0,183.48627967088945,190.5588612910871,1,194.0
1540,2012-04-15,0.0,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,194.0,145.0,164.0,184.0,224.36470975316703,200.65183798198476,0,347.0
1541,2012-04-16,3.0,0.0,1.0,0.8660254037844387,-0.4999999999999998,347.0,194.0,145.0,164.0,220.7735323148753,201.25494520895347,1,210.0
1542,2012-04-17,0.0,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,210.0,347.0,194.0,145.0,212.08014923615647,200.27075519547265,0,186.0
1543,2012-04-18,37.0,0.9749279121818236,-0.2225209339563143,0.8660254037844387,-0.4999999999999998,186.0,210.0,347.0,194.0,205.31011192711736,199.28554518286148,1,185.0
1544,2012-04-19,20.33333333333333,0.4338837391175582,-0.900968867902419,0.8660254037844387,-0.4999999999999998,185.0,186.0,210.0,347.0,186.23258394533804,194.7509938807414,1,129.0
1545,2012-04-20,22.666666666666668,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,129.0,185.0,186.0,210.0,174.1744379590035,191.0896394368226,1,138.0
1546,2012-04-21,34.333333333333336,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,138.0,129.0,185.0,186.0,177.38082846925263,190.8257917312212,1,187.0
1547,2012-04-22,29.0,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,187.0,138.0,129.0,185.0,203.53562135193948,196.70799871630368,1,282.0
1548,2012-04-23,26.33333333333333,0.0,1.0,0.8660254037844387,-0.4999999999999998,282.0,187.0,138.0,129.0,207.90171601395463,198.2752246055744,1,221.0
1549,2012-04-24,37.66666666666666,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,221.0,282.0,187.0,138.0,181.676287010466,192.12843592134385,1,103.0
1550,2012-04-25,69.66666666666667,0.9749279121818236,-0.2225209339563143,0.8660254037844387,-0.4999999999999998,103.0,221.0,282.0,187.0,169.75721525784945,188.3782142489991,1,134.0
1551,2012-04-26,23.666666666666668,0.4338837391175582,-0.900968867902419,0.8660254037844387,-0.4999999999999998,134.0,103.0,221.0,282.0,167.5679114433871,186.61187784583785,1,161.0
1552,2012-04-27,46.333333333333336,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,161.0,134.0,103.0,221.0,161.17593358254032,183.73369217836444,1,142.0
1553,2012-04-28,108.33333333333331,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,142.0,161.0,134.0,103.0,173.38195018690524,185.4282926829861,1,210.0
1554,2012-04-29,8.666666666666666,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,210.0,142.0,161.0,134.0,219.0364626401789,196.43291896150316,1,356.0
1555,2012-04-30,1.0,0.0,1.0,0.8660254037844387,-0.4999999999999998,356.0,210.0,142.0,161.0,220.5273469801342,198.27595644785777,1,225.0
1556,2012-05-01,99.33333333333331,0.7818314824680298,0.6234898018587336,0.4999999999999999,-0.8660254037844387,225.0,356.0,210.0,142.0,263.3955102351007,210.77428183831856,1,392.0
1557,2012-05-02,0.3333333333333333,0.9749279121818236,-0.2225209339563143,0.4999999999999999,-0.8660254037844387,392.0,225.0,356.0,210.0,236.04663267632552,207.11142494552385,1,154.0
1558,2012-05-03,108.33333333333331,0.4338837391175582,-0.900968867902419,0.4999999999999999,-0.8660254037844387,154.0,392.0,225.0,356.0,224.78497450724413,206.07197817484487,1,191.0
1559,2012-05-04,1.3333333333333333,-0.433883739117558,-0.9009688679024191,0.4999999999999999,-0.8660254037844387,191.0,154.0,392.0,225.0,200.3387308804331,200.9705602280807,1,127.0
1560,2012-05-05,3.333333333333333,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,-0.8660254037844387,127.0,191.0,154.0,392.0,200.00404816032483,200.84342731014,1,199.0
1561,2012-05-06,4.666666666666667,-0.7818314824680299,0.6234898018587334,0.4999999999999999,-0.8660254037844387,199.0,127.0,191.0,154.0,210.2530361202436,203.4341739352923,1,241.0
1562,2012-05-07,0.0,0.0,1.0,0.4999999999999999,-0.8660254037844387,241.0,199.0,127.0,191.0,209.4397770901827,203.6642272297896,0,207.0
1563,2012-05-08,16.0,0.7818314824680298,0.6234898018587336,0.4999999999999999,-0.8660254037844387,207.0,241.0,199.0,127.0,212.57983281763703,204.84718031173864,1,222.0
1564,2012-05-09,182.66666666666663,0.9749279121818236,-0.2225209339563143,0.4999999999999999,-0.8660254037844387,222.0,207.0,241.0,199.0,212.68487461322775,205.3731686787233,1,213.0
1565,2012-05-10,54.0,0.4338837391175582,-0.900968867902419,0.4999999999999999,-0.8660254037844387,213.0,222.0,207.0,241.0,195.26365595992084,201.349093280096,1,143.0
1566,2012-05-11,25.666666666666668,-0.433883739117558,-0.9009688679024191,0.4999999999999999,-0.8660254037844387,143.0,213.0,222.0,207.0,193.94774196994064,200.61689371363812,1,190.0
1567,2012-05-12,0.3333333333333333,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,-0.8660254037844387,190.0,143.0,213.0,222.0,184.7108064774555,197.8029005708228,1,157.0
1568,2012-05-13,0.0,-0.7818314824680299,0.6234898018587334,0.4999999999999999,-0.8660254037844387,157.0,190.0,143.0,213.0,218.78310485809163,205.75110053399555,0,321.0
1569,2012-05-14,0.0,0.0,1.0,0.4999999999999999,-0.8660254037844387,321.0,157.0,190.0,143.0,210.33732864356872,204.41231985438296,0,185.0
1570,2012-05-15,53.66666666666666,0.7818314824680298,0.6234898018587336,0.4999999999999999,-0.8660254037844387,185.0,321.0,157.0,190.0,218.2529964826765,206.83733147668084,1,242.0
1571,2012-05-16,103.33333333333331,0.9749279121818236,-0.2225209339563143,0.4999999999999999,-0.8660254037844387,242.0,185.0,321.0,157.0,188.1897473620074,199.81556815560467,1,98.0
1572,2012-05-17,2.333333333333333,0.4338837391175582,-0.900968867902419,0.4999999999999999,-0.8660254037844387,98.0,242.0,185.0,321.0,184.64231052150555,198.1500476294366,1,174.0
1573,2012-05-18,0.0,-0.433883739117558,-0.9009688679024191,0.4999999999999999,-0.8660254037844387,174.0,98.0,242.0,185.0,192.4817328911292,199.3016574597956,0,216.0
1574,2012-05-19,1.0,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,-0.8660254037844387,216.0,174.0,98.0,242.0,186.86129966834687,197.4112279462604,1,170.0
1575,2012-05-20,72.66666666666667,-0.7818314824680299,0.6234898018587334,0.4999999999999999,-0.8660254037844387,170.0,216.0,174.0,98.0,198.89597475126016,199.8363100142436,1,235.0
1576,2012-05-21,0.3333333333333333,0.0,1.0,0.4999999999999999,-0.8660254037844387,235.0,170.0,216.0,174.0,202.92198106344512,200.8146125939698,1,215.0
1577,2012-05-22,0.3333333333333333,0.7818314824680298,0.6234898018587336,0.4999999999999999,-0.8660254037844387,215.0,235.0,170.0,216.0,211.19148579758385,203.0846375879072,1,236.0
1578,2012-05-23,0.0,0.9749279121818236,-0.2225209339563143,0.4999999999999999,-0.8660254037844387,236.0,215.0,235.0,170.0,191.89361434818787,198.62756419513903,0,134.0
1579,2012-05-24,0.0,0.4338837391175582,-0.900968867902419,0.4999999999999999,-0.8660254037844387,134.0,236.0,215.0,235.0,180.1702107611409,195.16772134383973,0,145.0
1580,2012-05-25,0.0,-0.433883739117558,-0.9009688679024191,0.4999999999999999,-0.8660254037844387,145.0,134.0,236.0,215.0,167.1276580708557,190.83431996681784,0,128.0
1581,2012-05-26,0.0,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,-0.8660254037844387,128.0,145.0,134.0,236.0,150.84574355314177,185.1030735173457,0,102.0
1582,2012-05-27,0.0,-0.7818314824680299,0.6234898018587334,0.4999999999999999,-0.8660254037844387,102.0,128.0,145.0,134.0,167.63430766485632,187.22545587106535,0,218.0
1583,2012-05-28,0.0,0.0,1.0,0.4999999999999999,-0.8660254037844387,218.0,102.0,128.0,145.0,204.97573074864223,195.5980071051902,0,317.0
1584,2012-05-29,0.0,0.7818314824680298,0.6234898018587336,0.4999999999999999,-0.8660254037844387,317.0,218.0,102.0,128.0,194.23179806148167,193.43039374356505,0,162.0
1585,2012-05-30,9.333333333333334,0.9749279121818236,-0.2225209339563143,0.4999999999999999,-0.8660254037844387,162.0,317.0,218.0,102.0,169.42384854611126,187.0800457601092,1,95.0
1586,2012-05-31,0.0,0.4338837391175582,-0.900968867902419,0.4999999999999999,-0.8660254037844387,95.0,162.0,317.0,218.0,180.56788640958345,188.8168170013925,0,214.0
1587,2012-06-01,43.66666666666666,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,214.0,95.0,162.0,317.0,186.1759148071876,189.7318610658188,1,203.0
